20220418192958,10.0.0.1,5001,10.0.0.2,46940,3,0.0-1.0,20580,164640,0.010,1,15,6.667,0
20220418192958,10.0.0.1,5001,10.0.0.2,50398,4,0.0-1.0,19110,152880,0.016,2,15,13.333,0
20220418192958,10.0.0.1,5001,10.0.0.2,56966,5,0.0-1.0,17640,141120,0.009,3,15,20.000,0
20220418192958,10.0.0.1,0,10.0.0.2,0,-1,0.0-1.0,57330,458640,0.016,6,45,13.333,0
20220418192959,10.0.0.1,5001,10.0.0.2,46940,3,1.0-2.0,19110,152880,0.011,0,13,0.000,0
20220418192959,10.0.0.1,5001,10.0.0.2,50398,4,1.0-2.0,19110,152880,0.021,0,13,0.000,0
20220418192959,10.0.0.1,5001,10.0.0.2,56966,5,1.0-2.0,19110,152880,0.013,0,13,0.000,0
20220418192959,10.0.0.1,0,10.0.0.2,0,-1,1.0-2.0,57330,458640,0.021,0,39,0.000,0
20220418193000,10.0.0.1,5001,10.0.0.2,46940,3,2.0-3.0,19110,152880,0.012,0,13,0.000,0
20220418193000,10.0.0.1,5001,10.0.0.2,50398,4,2.0-3.0,19110,152880,0.019,0,13,0.000,0
20220418193000,10.0.0.1,5001,10.0.0.2,56966,5,2.0-3.0,19110,152880,0.019,0,13,0.000,0
20220418193000,10.0.0.1,0,10.0.0.2,0,-1,2.0-3.0,57330,458640,0.019,0,39,0.000,0
20220418193001,10.0.0.1,5001,10.0.0.2,46940,3,3.0-4.0,19110,152880,0.012,0,13,0.000,0
20220418193001,10.0.0.1,5001,10.0.0.2,50398,4,3.0-4.0,19110,152880,0.023,0,13,0.000,0
20220418193001,10.0.0.1,5001,10.0.0.2,56966,5,3.0-4.0,19110,152880,0.025,0,13,0.000,0
20220418193001,10.0.0.1,0,10.0.0.2,0,-1,3.0-4.0,57330,458640,0.025,0,39,0.000,0
20220418193002,10.0.0.1,5001,10.0.0.2,46940,3,4.0-5.0,17640,141120,0.012,0,12,0.000,0
20220418193002,10.0.0.1,5001,10.0.0.2,50398,4,4.0-5.0,17640,141120,0.021,0,12,0.000,0
20220418193002,10.0.0.1,5001,10.0.0.2,56966,5,4.0-5.0,17640,141120,0.020,0,12,0.000,0
20220418193002,10.0.0.1,0,10.0.0.2,0,-1,4.0-5.0,52920,423360,0.021,0,36,0.000,0
20220418193003,10.0.0.1,5001,10.0.0.2,46940,3,5.0-6.0,19110,152880,0.014,0,13,0.000,0
20220418193003,10.0.0.1,5001,10.0.0.2,50398,4,5.0-6.0,19110,152880,0.018,0,13,0.000,0
20220418193003,10.0.0.1,5001,10.0.0.2,56966,5,5.0-6.0,19110,152880,0.021,0,13,0.000,0
20220418193003,10.0.0.1,0,10.0.0.2,0,-1,5.0-6.0,57330,458640,0.021,0,39,0.000,0
20220418193004,10.0.0.1,5001,10.0.0.2,46940,3,6.0-7.0,19110,152880,0.011,0,13,0.000,0
20220418193004,10.0.0.1,5001,10.0.0.2,50398,4,6.0-7.0,19110,152880,0.018,0,13,0.000,0
20220418193004,10.0.0.1,5001,10.0.0.2,56966,5,6.0-7.0,19110,152880,0.024,0,13,0.000,0
20220418193004,10.0.0.1,0,10.0.0.2,0,-1,6.0-7.0,57330,458640,0.024,0,39,0.000,0
20220418193005,10.0.0.1,5001,10.0.0.2,46940,3,7.0-8.0,19110,152880,0.016,0,13,0.000,0
20220418193005,10.0.0.1,5001,10.0.0.2,50398,4,7.0-8.0,19110,152880,0.017,0,13,0.000,0
20220418193005,10.0.0.1,5001,10.0.0.2,56966,5,7.0-8.0,19110,152880,0.020,0,13,0.000,0
20220418193005,10.0.0.1,0,10.0.0.2,0,-1,7.0-8.0,57330,458640,0.020,0,39,0.000,0
20220418193006,10.0.0.1,5001,10.0.0.2,46940,3,8.0-9.0,19110,152880,0.015,0,13,0.000,0
20220418193006,10.0.0.1,5001,10.0.0.2,50398,4,8.0-9.0,19110,152880,0.014,0,13,0.000,0
20220418193006,10.0.0.1,5001,10.0.0.2,56966,5,8.0-9.0,19110,152880,0.019,0,13,0.000,0
20220418193006,10.0.0.1,0,10.0.0.2,0,-1,8.0-9.0,57330,458640,0.019,0,39,0.000,0
20220418193007,10.0.0.1,5001,10.0.0.2,46940,3,0.0-9.9,188160,151705,0.014,1,129,0.775,0
20220418193007,10.0.0.1,5001,10.0.0.2,50398,4,0.0-9.9,186690,150490,0.016,2,129,1.550,0
20220418193007,10.0.0.1,5001,10.0.0.2,56966,5,0.0-9.9,185220,149246,0.020,3,129,2.326,0
20220418193007,10.0.0.1,0,10.0.0.2,0,-1,0.0-9.9,560070,451293,0.020,6,387,1.550,0
