20220418193008,10.0.0.1,5001,10.0.0.2,56149,3,0.0-1.0,15199800,121598400,0.001,30,10370,0.289,0
20220418193008,10.0.0.1,5001,10.0.0.2,45154,4,0.0-1.0,15176280,121410240,0.002,58,10382,0.559,0
20220418193008,10.0.0.1,5001,10.0.0.2,41205,5,0.0-1.0,15182160,121457280,0.080,60,10388,0.578,0
20220418193008,10.0.0.1,0,10.0.0.2,0,-1,0.0-1.0,45558240,364465920,0.080,148,31140,0.475,0
20220418193009,10.0.0.1,5001,10.0.0.2,56149,3,1.0-2.0,15143940,121151520,0.002,0,10302,0.000,0
20220418193009,10.0.0.1,5001,10.0.0.2,45154,4,1.0-2.0,15198330,121586640,0.000,0,10339,0.000,0
20220418193009,10.0.0.1,5001,10.0.0.2,41205,5,1.0-2.0,15208620,121668960,0.001,0,10346,0.000,0
20220418193009,10.0.0.1,0,10.0.0.2,0,-1,1.0-2.0,45550890,364407120,0.002,0,30987,0.000,0
20220418193010,10.0.0.1,5001,10.0.0.2,56149,3,2.0-3.0,15136590,121092720,0.001,0,10297,0.000,0
20220418193010,10.0.0.1,5001,10.0.0.2,45154,4,2.0-3.0,15126300,121010400,0.002,0,10290,0.000,0
20220418193010,10.0.0.1,5001,10.0.0.2,41205,5,2.0-3.0,15124830,120998640,0.000,0,10289,0.000,0
20220418193010,10.0.0.1,0,10.0.0.2,0,-1,2.0-3.0,45387720,363101760,0.002,0,30876,0.000,0
20220418193011,10.0.0.1,5001,10.0.0.2,56149,3,3.0-4.0,15290940,122327520,0.001,0,10402,0.000,0
20220418193011,10.0.0.1,5001,10.0.0.2,45154,4,3.0-4.0,15329160,122633280,0.002,0,10428,0.000,0
20220418193011,10.0.0.1,5001,10.0.0.2,41205,5,3.0-4.0,15282120,122256960,0.000,0,10396,0.000,0
20220418193011,10.0.0.1,0,10.0.0.2,0,-1,3.0-4.0,45902220,367217760,0.002,0,31226,0.000,0
20220418193012,10.0.0.1,5001,10.0.0.2,56149,3,4.0-5.0,15396780,123174240,0.002,0,10474,0.000,0
20220418193012,10.0.0.1,5001,10.0.0.2,45154,4,4.0-5.0,15402660,123221280,0.001,0,10478,0.000,0
20220418193012,10.0.0.1,5001,10.0.0.2,41205,5,4.0-5.0,15408540,123268320,0.002,0,10482,0.000,0
20220418193012,10.0.0.1,0,10.0.0.2,0,-1,4.0-5.0,46207980,369663840,0.002,0,31434,0.000,0
20220418193013,10.0.0.1,5001,10.0.0.2,56149,3,5.0-6.0,15921570,127372560,0.000,0,10831,0.000,0
20220418193013,10.0.0.1,5001,10.0.0.2,45154,4,5.0-6.0,15900990,127207920,0.002,0,10817,0.000,0
20220418193013,10.0.0.1,5001,10.0.0.2,41205,5,5.0-6.0,15905400,127243200,0.001,0,10820,0.000,0
20220418193013,10.0.0.1,0,10.0.0.2,0,-1,5.0-6.0,47727960,381823680,0.002,0,32468,0.000,0
20220418193014,10.0.0.1,5001,10.0.0.2,56149,3,6.0-7.0,15940680,127525440,0.000,0,10844,0.000,0
20220418193014,10.0.0.1,5001,10.0.0.2,45154,4,6.0-7.0,15942150,127537200,0.001,0,10845,0.000,0
20220418193014,10.0.0.1,5001,10.0.0.2,41205,5,6.0-7.0,15937740,127501920,0.002,0,10842,0.000,0
20220418193014,10.0.0.1,0,10.0.0.2,0,-1,6.0-7.0,47820570,382564560,0.002,0,32531,0.000,0
20220418193015,10.0.0.1,5001,10.0.0.2,56149,3,7.0-8.0,15903930,127231440,0.001,0,10819,0.000,0
20220418193015,10.0.0.1,5001,10.0.0.2,45154,4,7.0-8.0,15890700,127125600,0.001,0,10810,0.000,0
20220418193015,10.0.0.1,5001,10.0.0.2,41205,5,7.0-8.0,15903930,127231440,0.000,0,10819,0.000,0
20220418193015,10.0.0.1,0,10.0.0.2,0,-1,7.0-8.0,47698560,381588480,0.001,0,32448,0.000,0
20220418193016,10.0.0.1,5001,10.0.0.2,56149,3,8.0-9.0,15908340,127266720,0.001,0,10822,0.000,0
20220418193016,10.0.0.1,5001,10.0.0.2,45154,4,8.0-9.0,15880410,127043280,0.002,0,10803,0.000,0
20220418193016,10.0.0.1,5001,10.0.0.2,41205,5,8.0-9.0,15939210,127513680,0.002,0,10843,0.000,0
20220418193016,10.0.0.1,0,10.0.0.2,0,-1,8.0-9.0,47727960,381823680,0.002,0,32468,0.000,0
20220418193017,10.0.0.1,5001,10.0.0.2,41205,5,0.0-10.0,155481900,124459511,0.002,60,105830,0.057,0
20220418193017,10.0.0.1,5001,10.0.0.2,56149,3,0.0-10.0,155418690,124317224,0.001,30,105757,0.028,0
20220418193017,10.0.0.1,5001,10.0.0.2,45154,4,0.0-10.0,155433390,124376637,0.001,58,105795,0.055,0
20220418193017,10.0.0.1,0,10.0.0.2,0,-1,0.0-10.0,466333980,373013992,0.002,148,317382,0.047,0
